schema_version,workout_id,workout_name,started_at,finished_at,duration_seconds,exercise_index,exercise_id,exercise_name,muscle,equipment,set_index,weight_kg,reps,rpe,complete
1,demo-plateau-08,Lower and back,2025-05-02T17:50:00.000Z,2025-05-02T18:50:00.000Z,3600,3,calf,Standing Calf Raise,Calves,Machine,2,73,15,9,true
1,demo-plateau-09,Bench development,2025-05-06T18:20:00.000Z,2025-05-06T19:25:00.000Z,3900,0,bench,Barbell Bench Press,Chest,Barbell,0,77.5,6,8.5,true
1,demo-plateau-09,Bench development,2025-05-06T18:20:00.000Z,2025-05-06T19:25:00.000Z,3900,0,bench,Barbell Bench Press,Chest,Barbell,1,65,8,8,true
1,demo-plateau-09,Bench development,2025-05-06T18:20:00.000Z,2025-05-06T19:25:00.000Z,3900,0,bench,Barbell Bench Press,Chest,Barbell,2,62.5,9,8.5,true
1,demo-plateau-09,Bench development,2025-05-06T18:20:00.000Z,2025-05-06T19:25:00.000Z,3900,1,incline-db,Incline Dumbbell Press,Chest,Dumbbell,0,25,9,8,true
1,demo-plateau-09,Bench development,2025-05-06T18:20:00.000Z,2025-05-06T19:25:00.000Z,3900,1,incline-db,Incline Dumbbell Press,Chest,Dumbbell,1,23,11,,true
1,demo-plateau-09,Bench development,2025-05-06T18:20:00.000Z,2025-05-06T19:25:00.000Z,3900,1,incline-db,Incline Dumbbell Press,Chest,Dumbbell,2,23,10,8.5,true
1,demo-plateau-09,Bench development,2025-05-06T18:20:00.000Z,2025-05-06T19:25:00.000Z,3900,2,cable-row,Seated Cable Row,Back,Cable,0,65,10,7.5,true
1,demo-plateau-09,Bench development,2025-05-06T18:20:00.000Z,2025-05-06T19:25:00.000Z,3900,2,cable-row,Seated Cable Row,Back,Cable,1,65,9,,true
1,demo-plateau-09,Bench development,2025-05-06T18:20:00.000Z,2025-05-06T19:25:00.000Z,3900,2,cable-row,Seated Cable Row,Back,Cable,2,60,12,8.5,true
1,demo-plateau-09,Bench development,2025-05-06T18:20:00.000Z,2025-05-06T19:25:00.000Z,3900,3,triceps-pushdown,Triceps Pushdown,Triceps,Cable,0,27.5,12,,true
1,demo-plateau-09,Bench development,2025-05-06T18:20:00.000Z,2025-05-06T19:25:00.000Z,3900,3,triceps-pushdown,Triceps Pushdown,Triceps,Cable,1,27.5,10,8,true
1,demo-plateau-09,Bench development,2025-05-06T18:20:00.000Z,2025-05-06T19:25:00.000Z,3900,3,triceps-pushdown,Triceps Pushdown,Triceps,Cable,2,25,14,9,true
1,demo-plateau-10,Lower and back,2025-05-09T17:50:00.000Z,2025-05-09T18:54:00.000Z,3840,0,squat,Back Squat,Quadriceps,Barbell,0,105,5,8,true
1,demo-plateau-10,Lower and back,2025-05-09T17:50:00.000Z,2025-05-09T18:54:00.000Z,3840,0,squat,Back Squat,Quadriceps,Barbell,1,100,7,,true
1,demo-plateau-10,Lower and back,2025-05-09T17:50:00.000Z,2025-05-09T18:54:00.000Z,3840,0,squat,Back Squat,Quadriceps,Barbell,2,95,9,8.5,true
1,demo-plateau-10,Lower and back,2025-05-09T17:50:00.000Z,2025-05-09T18:54:00.000Z,3840,1,rdl,Romanian Deadlift,Hamstrings,Barbell,0,96,8,8,true
1,demo-plateau-10,Lower and back,2025-05-09T17:50:00.000Z,2025-05-09T18:54:00.000Z,3840,1,rdl,Romanian Deadlift,Hamstrings,Barbell,1,96,7,,true
1,demo-plateau-10,Lower and back,2025-05-09T17:50:00.000Z,2025-05-09T18:54:00.000Z,3840,1,rdl,Romanian Deadlift,Hamstrings,Barbell,2,91,10,9,true
1,demo-plateau-10,Lower and back,2025-05-09T17:50:00.000Z,2025-05-09T18:54:00.000Z,3840,2,lat-pulldown,Lat Pulldown,Back,Cable,0,60,9,8,true
1,demo-plateau-10,Lower and back,2025-05-09T17:50:00.000Z,2025-05-09T18:54:00.000Z,3840,2,lat-pulldown,Lat Pulldown,Back,Cable,1,57.5,11,,true
1,demo-plateau-10,Lower and back,2025-05-09T17:50:00.000Z,2025-05-09T18:54:00.000Z,3840,2,lat-pulldown,Lat Pulldown,Back,Cable,2,55,12,8.5,true
1,demo-plateau-10,Lower and back,2025-05-09T17:50:00.000Z,2025-05-09T18:54:00.000Z,3840,3,calf,Standing Calf Raise,Calves,Machine,0,79,12,,true
1,demo-plateau-10,Lower and back,2025-05-09T17:50:00.000Z,2025-05-09T18:54:00.000Z,3840,3,calf,Standing Calf Raise,Calves,Machine,1,79,11,8,true
1,demo-plateau-10,Lower and back,2025-05-09T17:50:00.000Z,2025-05-09T18:54:00.000Z,3840,3,calf,Standing Calf Raise,Calves,Machine,2,74,15,9,true
1,demo-plateau-11,Bench development,2025-05-13T18:20:00.000Z,2025-05-13T19:28:30.000Z,4110,0,bench,Barbell Bench Press,Chest,Barbell,0,80,5,9,true
1,demo-plateau-11,Bench development,2025-05-13T18:20:00.000Z,2025-05-13T19:28:30.000Z,4110,0,bench,Barbell Bench Press,Chest,Barbell,1,67.5,11,,true
1,demo-plateau-11,Bench development,2025-05-13T18:20:00.000Z,2025-05-13T19:28:30.000Z,4110,0,bench,Barbell Bench Press,Chest,Barbell,2,65,12,8.5,true
1,demo-plateau-11,Bench development,2025-05-13T18:20:00.000Z,2025-05-13T19:28:30.000Z,4110,1,incline-db,Incline Dumbbell Press,Chest,Dumbbell,0,25,10,8,true
1,demo-plateau-11,Bench development,2025-05-13T18:20:00.000Z,2025-05-13T19:28:30.000Z,4110,1,incline-db,Incline Dumbbell Press,Chest,Dumbbell,1,23,11,,true
1,demo-plateau-11,Bench development,2025-05-13T18:20:00.000Z,2025-05-13T19:28:30.000Z,4110,1,incline-db,Incline Dumbbell Press,Chest,Dumbbell,2,23,10,8.5,true
1,demo-plateau-11,Bench development,2025-05-13T18:20:00.000Z,2025-05-13T19:28:30.000Z,4110,2,cable-row,Seated Cable Row,Back,Cable,0,55,10,7.5,true
1,demo-plateau-11,Bench development,2025-05-13T18:20:00.000Z,2025-05-13T19:28:30.000Z,4110,2,cable-row,Seated Cable Row,Back,Cable,1,55,9,,true
1,demo-plateau-11,Bench development,2025-05-13T18:20:00.000Z,2025-05-13T19:28:30.000Z,4110,2,cable-row,Seated Cable Row,Back,Cable,2,50,12,8.5,true
1,demo-plateau-11,Bench development,2025-05-13T18:20:00.000Z,2025-05-13T19:28:30.000Z,4110,3,triceps-pushdown,Triceps Pushdown,Triceps,Cable,0,27.5,12,,true
1,demo-plateau-11,Bench development,2025-05-13T18:20:00.000Z,2025-05-13T19:28:30.000Z,4110,3,triceps-pushdown,Triceps Pushdown,Triceps,Cable,1,27.5,10,8,true
1,demo-plateau-11,Bench development,2025-05-13T18:20:00.000Z,2025-05-13T19:28:30.000Z,4110,3,triceps-pushdown,Triceps Pushdown,Triceps,Cable,2,25,14,9,true
1,demo-plateau-12,Lower and back,2025-05-16T17:50:00.000Z,2025-05-16T18:58:00.000Z,4080,0,squat,Back Squat,Quadriceps,Barbell,0,106.25,6,8,true
1,demo-plateau-12,Lower and back,2025-05-16T17:50:00.000Z,2025-05-16T18:58:00.000Z,4080,0,squat,Back Squat,Quadriceps,Barbell,1,101.25,7,,true
1,demo-plateau-12,Lower and back,2025-05-16T17:50:00.000Z,2025-05-16T18:58:00.000Z,4080,0,squat,Back Squat,Quadriceps,Barbell,2,96.25,9,8.5,true
1,demo-plateau-12,Lower and back,2025-05-16T17:50:00.000Z,2025-05-16T18:58:00.000Z,4080,1,rdl,Romanian Deadlift,Hamstrings,Barbell,0,97.5,8,8,true
1,demo-plateau-12,Lower and back,2025-05-16T17:50:00.000Z,2025-05-16T18:58:00.000Z,4080,1,rdl,Romanian Deadlift,Hamstrings,Barbell,1,97.5,7,,true
1,demo-plateau-12,Lower and back,2025-05-16T17:50:00.000Z,2025-05-16T18:58:00.000Z,4080,1,rdl,Romanian Deadlift,Hamstrings,Barbell,2,92.5,10,9,true
1,demo-plateau-12,Lower and back,2025-05-16T17:50:00.000Z,2025-05-16T18:58:00.000Z,4080,2,lat-pulldown,Lat Pulldown,Back,Cable,0,62.5,9,8,true
1,demo-plateau-12,Lower and back,2025-05-16T17:50:00.000Z,2025-05-16T18:58:00.000Z,4080,2,lat-pulldown,Lat Pulldown,Back,Cable,1,60,11,,true
1,demo-plateau-12,Lower and back,2025-05-16T17:50:00.000Z,2025-05-16T18:58:00.000Z,4080,2,lat-pulldown,Lat Pulldown,Back,Cable,2,,,,false
1,demo-plateau-12,Lower and back,2025-05-16T17:50:00.000Z,2025-05-16T18:58:00.000Z,4080,3,calf,Standing Calf Raise,Calves,Machine,0,80,12,,true
1,demo-plateau-12,Lower and back,2025-05-16T17:50:00.000Z,2025-05-16T18:58:00.000Z,4080,3,calf,Standing Calf Raise,Calves,Machine,1,80,11,8,true
1,demo-plateau-12,Lower and back,2025-05-16T17:50:00.000Z,2025-05-16T18:58:00.000Z,4080,3,calf,Standing Calf Raise,Calves,Machine,2,75,15,9,true
1,demo-plateau-13,Bench development,2025-05-20T18:20:00.000Z,2025-05-20T19:32:00.000Z,4320,0,bench,Barbell Bench Press,Chest,Barbell,0,77.5,6,8,true
1,demo-plateau-13,Bench development,2025-05-20T18:20:00.000Z,2025-05-20T19:32:00.000Z,4320,0,bench,Barbell Bench Press,Chest,Barbell,1,65,8,8,true
1,demo-plateau-13,Bench development,2025-05-20T18:20:00.000Z,2025-05-20T19:32:00.000Z,4320,0,bench,Barbell Bench Press,Chest,Barbell,2,62.5,9,8.5,true
1,demo-plateau-13,Bench development,2025-05-20T18:20:00.000Z,2025-05-20T19:32:00.000Z,4320,1,incline-db,Incline Dumbbell Press,Chest,Dumbbell,0,26,9,8,true
1,demo-plateau-13,Bench development,2025-05-20T18:20:00.000Z,2025-05-20T19:32:00.000Z,4320,1,incline-db,Incline Dumbbell Press,Chest,Dumbbell,1,24,11,,true
1,demo-plateau-13,Bench development,2025-05-20T18:20:00.000Z,2025-05-20T19:32:00.000Z,4320,1,incline-db,Incline Dumbbell Press,Chest,Dumbbell,2,24,10,8.5,true
1,demo-plateau-13,Bench development,2025-05-20T18:20:00.000Z,2025-05-20T19:32:00.000Z,4320,2,cable-row,Seated Cable Row,Back,Cable,0,57.5,10,7.5,true
1,demo-plateau-13,Bench development,2025-05-20T18:20:00.000Z,2025-05-20T19:32:00.000Z,4320,2,cable-row,Seated Cable Row,Back,Cable,1,57.5,9,,true
1,demo-plateau-13,Bench development,2025-05-20T18:20:00.000Z,2025-05-20T19:32:00.000Z,4320,2,cable-row,Seated Cable Row,Back,Cable,2,52.5,12,8.5,true
